pname,pcode,cityname,citycode,adname,name,address,location,tel,bigType,midType,smallType,timestamp
香港特别行政区,810000,香港特别行政区,1852,元朗区,贝娜贸易公司,田寮村,"114.030526,22.429754",[],公司企业,公司,公司,2024-01-24 01:30:38
香港特别行政区,810000,香港特别行政区,1852,元朗区,Petite Bella Company,田寮村,"114.030527,22.429750",[],公司企业,公司,公司,2024-02-08 15:35:06
香港特别行政区,810000,香港特别行政区,1852,元朗区,丰盛钢铁有限公司(公庵路),香港元朗,"114.029702,22.432581",[],公司企业,公司,公司,2024-04-07 12:52:00
香港特别行政区,810000,香港特别行政区,1852,元朗区,三沣钢铁有限公司,元朗公庵路198B号,"114.029724,22.432602",00852-24785393,公司企业,公司,公司,2023-12-11 06:41:04
香港特别行政区,810000,香港特别行政区,1852,元朗区,泰通国际供应链管理有限公司,香港元朗公庵路82号,"114.029850,22.432980",00852-68168468,公司企业,公司,公司,2024-06-27 13:40:01
香港特别行政区,810000,香港特别行政区,1852,元朗区,天河穚兴路仓,公庵路与榄喜路交叉口南60米,"114.030224,22.432729",[],公司企业,公司,公司,2024-02-11 10:41:46
香港特别行政区,810000,香港特别行政区,1852,元朗区,百勤建筑有限公司(侨兴路),香港元朗,"114.030396,22.432537",00852-23886041,公司企业,公司,建筑公司,2024-01-17 19:55:07
香港特别行政区,810000,香港特别行政区,1852,元朗区,食家庄食品有限公司,香港十八乡,"114.030246,22.432841",[],公司企业,公司,公司,2023-12-11 06:33:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,Time Engineering Company,"No.43 Muk Kiu Tau Tsuen,Yuen Long,NT,Hong Kong","114.029526,22.426830",00852-24774477,公司企业,公司,公司,2024-08-08 02:49:10
香港特别行政区,810000,香港特别行政区,1852,元朗区,万象领域发展公司,公庵路与榄喜路交叉口东40米,"114.030357,22.433170",[],公司企业,公司,公司,2024-02-09 17:20:30
香港特别行政区,810000,香港特别行政区,1852,元朗区,维美思有限公司,公庵路与榄喜路交叉口东40米,"114.030353,22.433181",[],公司企业,公司,公司,2024-01-18 06:01:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,峠-山卡汽车集团Karz Automotive HK,溱柏对面,"114.030529,22.433207",[],公司企业,公司,公司,2024-01-29 09:26:50
香港特别行政区,810000,香港特别行政区,1852,元朗区,UK Parts Co.Ltd.,山下路与唐人新村交汇处交叉口东南300米,"114.021664,22.431042",00852-26190818,公司企业,公司企业,公司企业,2024-08-02 05:31:35
香港特别行政区,810000,香港特别行政区,1852,元朗区,钜坤车贸公司,山下路与唐人新村交汇处交叉口东南300米,"114.021602,22.430957",[],公司企业,公司,公司,2024-01-23 09:25:02
香港特别行政区,810000,香港特别行政区,1852,元朗区,原筑管理处,香港元朗十八乡路,"114.029824,22.434188",00852-24429038,公司企业,公司,公司,2024-07-22 13:28:30
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑧颐Atrium House,元朗十八乡路99号,"114.027494,22.435076",[],公司企业,公司,公司,2024-02-11 11:27:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,先达汽车工程有限公司,山下路与唐人新村交汇处交叉口东南240米,"114.021494,22.431541",00852-24760336,公司企业,公司,公司,2024-07-31 20:31:11
香港特别行政区,810000,香港特别行政区,1852,元朗区,永发沙仓,十八乡路与元朗体育路交叉口西140米,"114.025625,22.435266",92554749,公司企业,公司企业,公司企业,2024-01-27 23:41:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,三通贸易公司(山下路),榄堤西路与榄堤东路交叉口东北480米,"114.023285,22.425969",[],公司企业,公司,商业贸易,2024-01-24 20:26:54
香港特别行政区,810000,香港特别行政区,1852,元朗区,誉丰兴业,榄堤西路与榄堤东路交叉口东北500米,"114.023746,22.425673",[],公司企业,公司,公司,2024-01-22 22:24:05
香港特别行政区,810000,香港特别行政区,1852,元朗区,上下輋体育会,粉锦公路与竹坑道交叉口北100米,"114.102162,22.446566",[],公司企业,公司,公司,2024-01-29 03:05:32
香港特别行政区,810000,香港特别行政区,1852,元朗区,嘉兴地产代理有限公司,元朗八乡粉锦公路竹坑村155E地下,"114.101662,22.445384",[],公司企业,公司,公司,2024-01-23 15:47:29
香港特别行政区,810000,香港特别行政区,1852,元朗区,安辉上輋仓,八乡粉锦公路102号,"114.103081,22.447975",[],公司企业,公司,公司,2024-08-08 02:48:32
香港特别行政区,810000,香港特别行政区,1852,元朗区,南阳祥发农场,粉锦公路102号附近,"114.103222,22.448117",[],公司企业,农林牧渔基地,其它农林牧渔基地,2024-02-10 14:17:46
香港特别行政区,810000,香港特别行政区,1852,元朗区,中兴贸易公司,粉锦公路106附近,"114.103504,22.448667",[],公司企业,公司,商业贸易,2024-02-12 17:15:48
香港特别行政区,810000,香港特别行政区,1852,元朗区,悦亨有限公司,粉锦公路与下輋村道交叉口东南20米,"114.100694,22.443227",[],公司企业,公司,公司,2024-03-30 14:10:33
香港特别行政区,810000,香港特别行政区,1852,元朗区,永盛机械工程,下輋村道与粉锦公路交叉口西北60米,"114.100266,22.443943",00852-24884768,公司企业,公司企业,公司企业,2024-08-02 02:24:36
香港特别行政区,810000,香港特别行政区,1852,元朗区,港进机械贸易有限公司,粉锦公路与竹坑道交叉口北380米,"114.103154,22.449044",00852-24751083,公司企业,公司,公司,2024-08-05 10:35:18
香港特别行政区,810000,香港特别行政区,1852,元朗区,永祥机械公司,下輋村道与粉锦公路交叉口西20米,"114.100258,22.443372",[],公司企业,公司,机械电子,2024-03-30 14:20:28
香港特别行政区,810000,香港特别行政区,1852,元朗区,合发汽车公司,下輋村道与粉锦公路交叉口西北60米,"114.100069,22.443621",[],公司企业,公司,公司,2024-02-12 13:29:10
香港特别行政区,810000,香港特别行政区,1852,元朗区,昌兴,粉锦公路与竹坑道交叉口北420米,"114.103195,22.449296",[],公司企业,公司企业,公司企业,2024-02-10 16:39:51
香港特别行政区,810000,香港特别行政区,1852,元朗区,WAI KEE MACHINERY TRADING COMPANY LIMITED,元朗八乡路,"114.104865,22.449341",00852-24888047,公司企业,公司企业,公司企业,2024-01-19 22:42:41
香港特别行政区,810000,香港特别行政区,1852,元朗区,广通机械,粉锦公路与下輋村道交叉口西南60米,"114.100018,22.443161",[],公司企业,公司,机械电子,2024-04-28 13:28:19
香港特别行政区,810000,香港特别行政区,1852,元朗区,高莱国际有限公司(服务站),粉锦公路与竹坑道交叉口西260米,"114.099634,22.446407",00852-24046277,公司企业,公司,公司,2024-01-18 07:57:51
香港特别行政区,810000,香港特别行政区,1852,元朗区,新钢仓,粉锦公路与竹坑道交叉口北400米,"114.102454,22.449245",[],公司企业,公司,公司,2024-02-06 17:34:36
香港特别行政区,810000,香港特别行政区,1852,元朗区,Metalart Limited,"DD,111,Lot No.813 A&B,八乡,Sheung Che Village,Hong Kong","114.102429,22.449256",00852-35860826,公司企业,公司,公司,2024-08-08 02:48:23
香港特别行政区,810000,香港特别行政区,1852,元朗区,Golden Casa Ltd金峰地产,粉锦公路123号,"114.103001,22.449422",92342510,公司企业,公司企业,公司企业,2024-03-30 14:43:13
香港特别行政区,810000,香港特别行政区,1852,元朗区,Right Point Consultant,"1/F,98横台山,San Lung Wai,Hong Kong","114.100597,22.442107",00852-56361622,公司企业,公司,公司,2024-08-08 02:48:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,盛利机械有限公司,下輋村道与粉锦公路交叉口西北120米,"114.099438,22.443904",00852-24888887,公司企业,公司,公司,2024-07-27 12:15:46
香港特别行政区,810000,香港特别行政区,1852,元朗区,华利机械贸易有限公司,粉锦公路103号,"114.103294,22.449617",[],公司企业,公司,公司,2024-07-29 04:44:07
香港特别行政区,810000,香港特别行政区,1852,元朗区,新威国际机械贸易有限公司,粉锦公路与竹坑道交叉口北420米,"114.102568,22.449512",00852-24889820,公司企业,公司,公司,2024-01-23 09:32:38
香港特别行政区,810000,香港特别行政区,1852,元朗区,万科机械有限公司,八乡粉锦公路123号,"114.102373,22.449507",[],公司企业,公司,机械电子,2024-08-08 02:48:22
香港特别行政区,810000,香港特别行政区,1852,元朗区,Waterproof Doctor Company Limited,粉锦公路与下輋村道交叉口东南320米,"114.101905,22.440881",00852-23928097,公司企业,公司,公司,2024-08-08 02:48:33
香港特别行政区,810000,香港特别行政区,1852,元朗区,金骏机械贸易,八乡粉锦公路上輋段DD111 LOT179,"114.103291,22.450007",00852-24889393,公司企业,公司,商业贸易,2024-09-02 11:32:31
香港特别行政区,810000,香港特别行政区,1852,元朗区,真得有限公司,"F32W+XJ,Pat Heung,Hong Kong","114.101672,22.449670",[],公司企业,公司,公司,2024-08-08 02:48:59
香港特别行政区,810000,香港特别行政区,1852,元朗区,轩泉动力有限公司,八乡粉锦公路,"114.100700,22.449186",00852-24881602,公司企业,公司,公司,2024-07-31 21:19:32
香港特别行政区,810000,香港特别行政区,1852,元朗区,誉亿工程有限公司,八乡粉锦公路,"114.100433,22.448991",[],公司企业,公司,公司,2023-12-11 07:33:33
香港特别行政区,810000,香港特别行政区,1852,元朗区,IDEAL CAR SERVICE CO LTD,"51号Fan Kam Rd,Pat Heung,Hong Kong","114.103297,22.450221",00852-55262229,公司企业,公司,公司|汽车服务,2024-06-27 13:39:59
香港特别行政区,810000,香港特别行政区,1852,元朗区,王者制作有限公司,粉锦公路与下輋村道交叉口东南440米,"114.102794,22.440132",00852-27797055,公司企业,公司,公司,2024-02-09 09:34:29
香港特别行政区,810000,香港特别行政区,1852,元朗区,香岛园艺有限公司,下輋村道与粉锦公路交叉口西220米,"114.098554,22.443894",[],公司企业,公司,公司,2024-01-23 17:25:55
香港特别行政区,810000,香港特别行政区,1852,元朗区,Happy works,"Hong Kong,HK新界元朗八乡nothing","114.098553,22.443893",[],公司企业,公司,公司,2024-08-08 02:47:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,Internet Marketing,下輋村道与粉锦公路交叉口西220米,"114.098519,22.443913",94894169,公司企业,公司,公司,2024-02-06 19:43:13
香港特别行政区,810000,香港特别行政区,1852,元朗区,Route3(CPS)Company Limited,下輋村道与粉锦公路交叉口西220米,"114.098518,22.443910",[],公司企业,公司企业,公司企业,2024-02-09 17:19:45
香港特别行政区,810000,香港特别行政区,1852,元朗区,Kam Lung Auto Parts Company,"Kam Lung Auto Parts Company,号,123 Fan Kam Rd,Pat Heung,香港","114.102954,22.450418",00852-24785988,公司企业,公司企业,公司企业,2024-08-02 04:23:49
香港特别行政区,810000,香港特别行政区,1852,元朗区,原宿小筑,香港天水围HK新界天水围天水围嘉湖新北江商场原宿地带1楼D61号铺,"114.006350,22.448922",[],住宿服务,旅馆招待所,旅馆招待所,2024-08-08 02:49:13
香港特别行政区,810000,香港特别行政区,1852,元朗区,天耀村11座耀昌楼,天水围天湖路2号,"114.008240,22.448701",[],住宿服务,住宿服务相关,住宿服务相关,2024-01-22 17:29:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,Tin Yiu(II)Estate Block 9 Yiu Tai House,"Hong Kong,天水围第5区","114.008540,22.449643",[],住宿服务,住宿服务相关,住宿服务相关,2024-08-08 02:47:20
香港特别行政区,810000,香港特别行政区,1852,元朗区,Tin Yiu(I)Estate Block 5 Yiu Hing House,"Tin Fuk Rd,Tin Shui Wai,Hong Kong","114.009815,22.447733",[],住宿服务,住宿服务相关,住宿服务相关,2024-08-08 02:49:02
香港特别行政区,810000,香港特别行政区,1852,元朗区,Tin Shing Court Block A Shing Choi House,天耀路与屏厦路交叉口西北100米,"114.007661,22.445149",[],住宿服务,住宿服务相关,住宿服务相关,2024-08-31 02:51:05
香港特别行政区,810000,香港特别行政区,1852,元朗区,Tin Shing Court Block D Shing Yin House,"3号Tin Ching St,Tin Shui Wai,Hong Kong","114.006449,22.445073",[],住宿服务,住宿服务相关,住宿服务相关,2024-08-31 02:50:47
香港特别行政区,810000,香港特别行政区,1852,元朗区,Tin Yiu(II)Estate Block 7 Yiu Fung House,"Hong Kong,天水围第5区","114.010562,22.449925",[],住宿服务,住宿服务相关,住宿服务相关,2024-09-02 03:16:24
香港特别行政区,810000,香港特别行政区,1852,元朗区,汉仔车房,香港石岗,"114.103658,22.437385",[],汽车维修,汽车维修,汽车维修,2024-03-30 14:19:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,鸿运日本汽车零件有限公司,"Hong Kong,Pat Heung,横台山新村50-B5","114.102422,22.435127",00852-69338900,公司企业,公司,公司|汽车维修,2024-07-02 03:13:52
香港特别行政区,810000,香港特别行政区,1852,元朗区,兄弟车房,[],"114.103041,22.438168",[],汽车维修,汽车维修,汽车维修,2024-01-24 20:39:26
香港特别行政区,810000,香港特别行政区,1852,元朗区,C.L AUTOSHOP(八乡旗舰店PAT HEUNG),[],"114.100774,22.435488",00852-54091489,政府机构及社会团体,交通车辆管理,验车场|汽车维修,2024-06-27 13:37:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,六兴工房,石岗锦田公路8号,"114.104810,22.432597",[],汽车维修,汽车维修,汽车维修,2024-04-09 13:10:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,Parkview Motor Group(柏辉汽车),石岗锦田公路嘉龙片场,"114.100384,22.435100",[],汽车维修,汽车维修,汽车维修,2024-03-30 14:34:58
香港特别行政区,810000,香港特别行政区,1852,元朗区,联发拆车配件,香港石岗,"114.100059,22.435943",[],汽车维修,汽车维修,汽车维修,2024-03-31 13:23:18
香港特别行政区,810000,香港特别行政区,1852,元朗区,粉岭洗车屋,青山公路新田段,"114.072697,22.493614",[],汽车服务,汽车养护/装饰,汽车养护,2024-01-18 09:31:36
香港特别行政区,810000,香港特别行政区,1852,元朗区,海港拖车服务有限公司,米埔陇路30号,"114.071875,22.495523",[],汽车服务,汽车服务相关,汽车服务相关,2024-03-06 03:38:52
